Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 14047ms | tok/sec: 18,662 | mfu: 0.5% | epoch: 1 | remaining: 300s    
step 00040 (1.7%) | loss: 5.162435 | lrm: 1.00 | dt: 197ms | tok/sec: 1,328,446 | mfu: 32.1% | epoch: 1 | remaining: 295s    
step 00041 (1.8%) | loss: 5.136521 | lrm: 1.00 | dt: 161ms | tok/sec: 1,625,008 | mfu: 39.3% | epoch: 1 | remaining: 294s    
step 00042 (1.8%) | loss: 5.113662 | lrm: 1.00 | dt: 168ms | tok/sec: 1,559,577 | mfu: 37.7% | epoch: 1 | remaining: 294s    
step 00043 (1.9%) | loss: 5.087140 | lrm: 1.00 | dt: 170ms | tok/sec: 1,540,838 | mfu: 37.2% | epoch: 1 | remaining: 294s    
step 00044 (2.0%) | loss: 5.063047 | lrm: 1.00 | dt: 232ms | tok/sec: 1,131,218 | mfu: 27.3% | epoch: 1 | remaining: 294s    
step 00045 (2.0%) | loss: 5.041176 | lrm: 1.00 | dt: 167ms | tok/sec: 1,573,016 | mfu: 38.0% | epoch: 1 | remaining: 294s    
step 00046 (2.1%) | loss: 5.016896 | lrm: 1.00 | dt: 195ms | tok/sec: 1,346,491 | mfu: 32.5% | epoch: 1 | remaining: 294s    
step 00047 (2.2%) | loss: 4.990888 | lrm: 1.00 | dt: 160ms | tok/sec: 1,640,330 | mfu: 39.6% | epoch: 1 | remaining: 293s    
step 00048 (2.2%) | loss: 4.966138 | lrm: 1.00 | dt: 179ms | tok/sec: 1,467,322 | mfu: 35.5% | epoch: 1 | remaining: 293s    
step 00049 (2.3%) | loss: 4.938338 | lrm: 1.00 | dt: 184ms | tok/sec: 1,427,694 | mfu: 34.5% | epoch: 1 | remaining: 293s    
step 00050 (2.3%) | loss: 4.916895 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,310 | mfu: 39.4% | epoch: 1 | remaining: 293s    
step 00051 (2.4%) | loss: 4.891825 | lrm: 1.00 | dt: 184ms | tok/sec: 1,423,817 | mfu: 34.4% | epoch: 1 | remaining: 293s    
step 00052 (2.4%) | loss: 4.869090 | lrm: 1.00 | dt: 165ms | tok/sec: 1,589,836 | mfu: 38.4% | epoch: 1 | remaining: 292s    
step 00053 (2.5%) | loss: 4.845736 | lrm: 1.00 | dt: 164ms | tok/sec: 1,599,512 | mfu: 38.6% | epoch: 1 | remaining: 292s    
step 00054 (2.6%) | loss: 4.818463 | lrm: 1.00 | dt: 170ms | tok/sec: 1,542,667 | mfu: 37.3% | epoch: 1 | remaining: 292s    
step 00055 (2.6%) | loss: 4.795849 | lrm: 1.00 | dt: 195ms | tok/sec: 1,343,318 | mfu: 32.5% | epoch: 1 | remaining: 292s    
step 00056 (2.7%) | loss: 4.773855 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,562 | mfu: 39.8% | epoch: 1 | remaining: 292s    
step 00057 (2.7%) | loss: 4.751816 | lrm: 1.00 | dt: 165ms | tok/sec: 1,591,437 | mfu: 38.5% | epoch: 1 | remaining: 292s    
step 00058 (2.8%) | loss: 4.730063 | lrm: 1.00 | dt: 195ms | tok/sec: 1,343,070 | mfu: 32.5% | epoch: 1 | remaining: 291s    
step 00059 (2.8%) | loss: 4.708989 | lrm: 1.00 | dt: 160ms | tok/sec: 1,643,365 | mfu: 39.7% | epoch: 1 | remaining: 291s    
step 00060 (2.9%) | loss: 4.689997 | lrm: 1.00 | dt: 182ms | tok/sec: 1,442,235 | mfu: 34.8% | epoch: 1 | remaining: 291s    
step 00061 (3.0%) | loss: 4.665146 | lrm: 1.00 | dt: 163ms | tok/sec: 1,610,465 | mfu: 38.9% | epoch: 1 | remaining: 291s    
step 00062 (3.0%) | loss: 4.642293 | lrm: 1.00 | dt: 162ms | tok/sec: 1,618,437 | mfu: 39.1% | epoch: 1 | remaining: 291s    
step 00063 (3.1%) | loss: 4.618258 | lrm: 1.00 | dt: 162ms | tok/sec: 1,614,763 | mfu: 39.0% | epoch: 1 | remaining: 291s    
step 00064 (3.1%) | loss: 4.594111 | lrm: 1.00 | dt: 169ms | tok/sec: 1,547,559 | mfu: 37.4% | epoch: 1 | remaining: 290s    
step 00065 (3.2%) | loss: 4.569779 | lrm: 1.00 | dt: 167ms | tok/sec: 1,569,580 | mfu: 37.9% | epoch: 1 | remaining: 290s    
step 00066 (3.2%) | loss: 4.549723 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,814 | mfu: 39.2% | epoch: 1 | remaining: 290s    
step 00067 (3.3%) | loss: 4.528828 | lrm: 1.00 | dt: 208ms | tok/sec: 1,257,862 | mfu: 30.4% | epoch: 1 | remaining: 290s    
step 00068 (3.4%) | loss: 4.504223 | lrm: 1.00 | dt: 158ms | tok/sec: 1,663,026 | mfu: 40.2% | epoch: 1 | remaining: 290s    
step 00069 (3.4%) | loss: 4.479228 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,513 | mfu: 39.0% | epoch: 1 | remaining: 290s    
step 00070 (3.5%) | loss: 4.453622 | lrm: 1.00 | dt: 163ms | tok/sec: 1,609,035 | mfu: 38.9% | epoch: 1 | remaining: 289s    
step 00071 (3.5%) | loss: 4.432978 | lrm: 1.00 | dt: 192ms | tok/sec: 1,367,096 | mfu: 33.0% | epoch: 1 | remaining: 289s    
step 00072 (3.6%) | loss: 4.412203 | lrm: 1.00 | dt: 238ms | tok/sec: 1,100,891 | mfu: 26.6% | epoch: 1 | remaining: 289s    
step 00073 (3.7%) | loss: 4.391404 | lrm: 1.00 | dt: 164ms | tok/sec: 1,594,301 | mfu: 38.5% | epoch: 1 | remaining: 289s    
step 00074 (3.7%) | loss: 4.373062 | lrm: 1.00 | dt: 206ms | tok/sec: 1,271,779 | mfu: 30.7% | epoch: 1 | remaining: 289s    
step 00075 (3.8%) | loss: 4.353017 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,944 | mfu: 39.9% | epoch: 1 | remaining: 288s    
step 00076 (3.8%) | loss: 4.332563 | lrm: 1.00 | dt: 183ms | tok/sec: 1,436,173 | mfu: 34.7% | epoch: 1 | remaining: 288s    
step 00077 (3.9%) | loss: 4.313228 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,742 | mfu: 39.4% | epoch: 1 | remaining: 288s    
step 00078 (4.0%) | loss: 4.296567 | lrm: 1.00 | dt: 165ms | tok/sec: 1,588,839 | mfu: 38.4% | epoch: 1 | remaining: 288s    
step 00079 (4.0%) | loss: 4.278927 | lrm: 1.00 | dt: 178ms | tok/sec: 1,469,844 | mfu: 35.5% | epoch: 1 | remaining: 288s    
step 00080 (4.1%) | loss: 4.255771 | lrm: 1.00 | dt: 167ms | tok/sec: 1,570,058 | mfu: 37.9% | epoch: 1 | remaining: 288s    
step 00081 (4.1%) | loss: 4.235470 | lrm: 1.00 | dt: 164ms | tok/sec: 1,601,892 | mfu: 38.7% | epoch: 1 | remaining: 287s    
step 00082 (4.2%) | loss: 4.212840 | lrm: 1.00 | dt: 200ms | tok/sec: 1,312,011 | mfu: 31.7% | epoch: 1 | remaining: 287s    
step 00083 (4.2%) | loss: 4.195579 | lrm: 1.00 | dt: 167ms | tok/sec: 1,569,240 | mfu: 37.9% | epoch: 1 | remaining: 287s    
step 00084 (4.3%) | loss: 4.180525 | lrm: 1.00 | dt: 186ms | tok/sec: 1,408,629 | mfu: 34.0% | epoch: 1 | remaining: 287s    
step 00085 (4.4%) | loss: 4.165255 | lrm: 1.00 | dt: 196ms | tok/sec: 1,334,468 | mfu: 32.2% | epoch: 1 | remaining: 287s    
step 00086 (4.4%) | loss: 4.147972 | lrm: 1.00 | dt: 201ms | tok/sec: 1,302,476 | mfu: 31.5% | epoch: 1 | remaining: 287s    
step 00087 (4.5%) | loss: 4.130340 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,886 | mfu: 39.7% | epoch: 1 | remaining: 286s    
step 00088 (4.6%) | loss: 4.109842 | lrm: 1.00 | dt: 182ms | tok/sec: 1,438,155 | mfu: 34.7% | epoch: 1 | remaining: 286s    
step 00089 (4.6%) | loss: 4.095695 | lrm: 1.00 | dt: 246ms | tok/sec: 1,065,845 | mfu: 25.8% | epoch: 1 | remaining: 286s    
step 00090 (4.7%) | loss: 4.077963 | lrm: 1.00 | dt: 198ms | tok/sec: 1,326,230 | mfu: 32.0% | epoch: 1 | remaining: 286s    
step 00091 (4.8%) | loss: 4.064325 | lrm: 1.00 | dt: 158ms | tok/sec: 1,662,357 | mfu: 40.2% | epoch: 1 | remaining: 286s    
step 00092 (4.8%) | loss: 4.046277 | lrm: 1.00 | dt: 172ms | tok/sec: 1,528,400 | mfu: 36.9% | epoch: 1 | remaining: 285s    
step 00093 (4.9%) | loss: 4.031190 | lrm: 1.00 | dt: 159ms | tok/sec: 1,643,583 | mfu: 39.7% | epoch: 1 | remaining: 285s    
step 00094 (4.9%) | loss: 4.012822 | lrm: 1.00 | dt: 190ms | tok/sec: 1,379,443 | mfu: 33.3% | epoch: 1 | remaining: 285s    
step 00095 (5.0%) | loss: 3.988384 | lrm: 1.00 | dt: 182ms | tok/sec: 1,438,300 | mfu: 34.8% | epoch: 1 | remaining: 285s    
step 00096 (5.0%) | loss: 3.971010 | lrm: 1.00 | dt: 238ms | tok/sec: 1,101,998 | mfu: 26.6% | epoch: 1 | remaining: 285s    
step 00097 (5.1%) | loss: 3.961448 | lrm: 1.00 | dt: 175ms | tok/sec: 1,502,073 | mfu: 36.3% | epoch: 1 | remaining: 284s    
step 00098 (5.2%) | loss: 3.950173 | lrm: 1.00 | dt: 160ms | tok/sec: 1,641,829 | mfu: 39.7% | epoch: 1 | remaining: 284s    
step 00099 (5.2%) | loss: 3.937987 | lrm: 1.00 | dt: 168ms | tok/sec: 1,562,154 | mfu: 37.7% | epoch: 1 | remaining: 284s    
step 00100 (5.3%) | loss: 3.924743 | lrm: 1.00 | dt: 161ms | tok/sec: 1,630,299 | mfu: 39.4% | epoch: 1 | remaining: 284s    
step 00101 (5.3%) | loss: 3.910228 | lrm: 1.00 | dt: 164ms | tok/sec: 1,603,188 | mfu: 38.7% | epoch: 1 | remaining: 284s    
step 00102 (5.4%) | loss: 3.896950 | lrm: 1.00 | dt: 192ms | tok/sec: 1,363,686 | mfu: 32.9% | epoch: 1 | remaining: 284s    
step 00103 (5.5%) | loss: 3.887224 | lrm: 1.00 | dt: 166ms | tok/sec: 1,578,927 | mfu: 38.1% | epoch: 1 | remaining: 283s    
step 00104 (5.5%) | loss: 3.874176 | lrm: 1.00 | dt: 185ms | tok/sec: 1,419,090 | mfu: 34.3% | epoch: 1 | remaining: 283s    
step 00105 (5.6%) | loss: 3.860689 | lrm: 1.00 | dt: 160ms | tok/sec: 1,643,419 | mfu: 39.7% | epoch: 1 | remaining: 283s    
step 00106 (5.6%) | loss: 3.848675 | lrm: 1.00 | dt: 179ms | tok/sec: 1,464,923 | mfu: 35.4% | epoch: 1 | remaining: 283s    
step 00107 (5.7%) | loss: 3.838870 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,458 | mfu: 39.4% | epoch: 1 | remaining: 283s    
step 00108 (5.7%) | loss: 3.830767 | lrm: 1.00 | dt: 169ms | tok/sec: 1,555,348 | mfu: 37.6% | epoch: 1 | remaining: 283s    
step 00109 (5.8%) | loss: 3.824261 | lrm: 1.00 | dt: 167ms | tok/sec: 1,569,681 | mfu: 37.9% | epoch: 1 | remaining: 282s    
step 00110 (5.9%) | loss: 3.817337 | lrm: 1.00 | dt: 168ms | tok/sec: 1,560,870 | mfu: 37.7% | epoch: 1 | remaining: 282s    
step 00111 (5.9%) | loss: 3.806964 | lrm: 1.00 | dt: 165ms | tok/sec: 1,589,877 | mfu: 38.4% | epoch: 1 | remaining: 282s    
step 00112 (6.0%) | loss: 3.794646 | lrm: 1.00 | dt: 166ms | tok/sec: 1,583,188 | mfu: 38.3% | epoch: 1 | remaining: 282s    
step 00113 (6.0%) | loss: 3.789758 | lrm: 1.00 | dt: 189ms | tok/sec: 1,385,551 | mfu: 33.5% | epoch: 1 | remaining: 282s    
step 00114 (6.1%) | loss: 3.780240 | lrm: 1.00 | dt: 162ms | tok/sec: 1,616,073 | mfu: 39.0% | epoch: 1 | remaining: 282s    
step 00115 (6.1%) | loss: 3.771957 | lrm: 1.00 | dt: 166ms | tok/sec: 1,575,405 | mfu: 38.1% | epoch: 1 | remaining: 281s    
step 00116 (6.2%) | loss: 3.761828 | lrm: 1.00 | dt: 167ms | tok/sec: 1,573,113 | mfu: 38.0% | epoch: 1 | remaining: 281s    
step 00117 (6.3%) | loss: 3.752093 | lrm: 1.00 | dt: 164ms | tok/sec: 1,597,899 | mfu: 38.6% | epoch: 1 | remaining: 281s    
step 00118 (6.3%) | loss: 3.746129 | lrm: 1.00 | dt: 164ms | tok/sec: 1,595,611 | mfu: 38.6% | epoch: 1 | remaining: 281s    
step 00119 (6.4%) | loss: 3.742640 | lrm: 1.00 | dt: 171ms | tok/sec: 1,537,133 | mfu: 37.1% | epoch: 1 | remaining: 281s    
step 00120 (6.4%) | loss: 3.733055 | lrm: 1.00 | dt: 209ms | tok/sec: 1,254,859 | mfu: 30.3% | epoch: 1 | remaining: 281s    
step 00121 (6.5%) | loss: 3.726454 | lrm: 1.00 | dt: 160ms | tok/sec: 1,639,630 | mfu: 39.6% | epoch: 1 | remaining: 280s    
step 00122 (6.5%) | loss: 3.718790 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,010 | mfu: 39.4% | epoch: 1 | remaining: 280s    
step 00123 (6.6%) | loss: 3.710892 | lrm: 1.00 | dt: 184ms | tok/sec: 1,423,487 | mfu: 34.4% | epoch: 1 | remaining: 280s    
step 00124 (6.7%) | loss: 3.708452 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,114 | mfu: 39.5% | epoch: 1 | remaining: 280s    
step 00125 (6.7%) | loss: 3.704586 | lrm: 1.00 | dt: 167ms | tok/sec: 1,568,821 | mfu: 37.9% | epoch: 1 | remaining: 280s    
step 00126 (6.8%) | loss: 3.697055 | lrm: 1.00 | dt: 173ms | tok/sec: 1,517,277 | mfu: 36.7% | epoch: 1 | remaining: 280s    
step 00127 (6.8%) | loss: 3.691865 | lrm: 1.00 | dt: 173ms | tok/sec: 1,513,034 | mfu: 36.6% | epoch: 1 | remaining: 279s    
step 00128 (6.9%) | loss: 3.681785 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,810 | mfu: 39.5% | epoch: 1 | remaining: 279s    
step 00129 (6.9%) | loss: 3.676512 | lrm: 1.00 | dt: 166ms | tok/sec: 1,579,243 | mfu: 38.2% | epoch: 1 | remaining: 279s    
step 00130 (7.0%) | loss: 3.670019 | lrm: 1.00 | dt: 187ms | tok/sec: 1,404,157 | mfu: 33.9% | epoch: 1 | remaining: 279s    
step 00131 (7.1%) | loss: 3.659566 | lrm: 1.00 | dt: 162ms | tok/sec: 1,622,809 | mfu: 39.2% | epoch: 1 | remaining: 279s    
step 00132 (7.1%) | loss: 3.657099 | lrm: 1.00 | dt: 182ms | tok/sec: 1,438,069 | mfu: 34.7% | epoch: 1 | remaining: 278s    
step 00133 (7.2%) | loss: 3.652963 | lrm: 1.00 | dt: 188ms | tok/sec: 1,392,624 | mfu: 33.6% | epoch: 1 | remaining: 278s    
step 00134 (7.2%) | loss: 3.651467 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,521 | mfu: 39.4% | epoch: 1 | remaining: 278s    
step 00135 (7.3%) | loss: 3.647273 | lrm: 1.00 | dt: 175ms | tok/sec: 1,496,369 | mfu: 36.2% | epoch: 1 | remaining: 278s    
step 00136 (7.3%) | loss: 3.642956 | lrm: 1.00 | dt: 166ms | tok/sec: 1,575,096 | mfu: 38.1% | epoch: 1 | remaining: 278s    
step 00137 (7.4%) | loss: 3.639957 | lrm: 1.00 | dt: 208ms | tok/sec: 1,259,746 | mfu: 30.4% | epoch: 1 | remaining: 278s    
step 00138 (7.5%) | loss: 3.636380 | lrm: 1.00 | dt: 166ms | tok/sec: 1,580,196 | mfu: 38.2% | epoch: 1 | remaining: 277s    
step 00139 (7.5%) | loss: 3.634164 | lrm: 1.00 | dt: 163ms | tok/sec: 1,603,546 | mfu: 38.7% | epoch: 1 | remaining: 277s    
step 00140 (7.6%) | loss: 3.628359 | lrm: 1.00 | dt: 196ms | tok/sec: 1,335,316 | mfu: 32.3% | epoch: 1 | remaining: 277s    
step 00141 (7.6%) | loss: 3.623961 | lrm: 1.00 | dt: 223ms | tok/sec: 1,176,959 | mfu: 28.4% | epoch: 1 | remaining: 277s    
step 00142 (7.7%) | loss: 3.617121 | lrm: 1.00 | dt: 166ms | tok/sec: 1,580,078 | mfu: 38.2% | epoch: 1 | remaining: 277s    
step 00143 (7.8%) | loss: 3.618786 | lrm: 1.00 | dt: 161ms | tok/sec: 1,625,616 | mfu: 39.3% | epoch: 1 | remaining: 277s    
step 00144 (7.8%) | loss: 3.606835 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,331 | mfu: 39.5% | epoch: 1 | remaining: 276s    
step 00145 (7.9%) | loss: 3.601417 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,040 | mfu: 39.0% | epoch: 1 | remaining: 276s    
step 00146 (7.9%) | loss: 3.602838 | lrm: 1.00 | dt: 168ms | tok/sec: 1,562,509 | mfu: 37.8% | epoch: 1 | remaining: 276s    
step 00147 (8.0%) | loss: 3.593842 | lrm: 1.00 | dt: 176ms | tok/sec: 1,489,148 | mfu: 36.0% | epoch: 1 | remaining: 276s    
step 00148 (8.0%) | loss: 3.592526 | lrm: 1.00 | dt: 167ms | tok/sec: 1,567,244 | mfu: 37.9% | epoch: 1 | remaining: 276s    
step 00149 (8.1%) | loss: 3.585868 | lrm: 1.00 | dt: 165ms | tok/sec: 1,593,409 | mfu: 38.5% | epoch: 1 | remaining: 276s    
step 00150 (8.2%) | loss: 3.581766 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,674 | mfu: 39.4% | epoch: 1 | remaining: 275s    
step 00151 (8.2%) | loss: 3.580771 | lrm: 1.00 | dt: 164ms | tok/sec: 1,600,148 | mfu: 38.7% | epoch: 1 | remaining: 275s    
step 00152 (8.3%) | loss: 3.577430 | lrm: 1.00 | dt: 214ms | tok/sec: 1,224,412 | mfu: 29.6% | epoch: 1 | remaining: 275s    
step 00153 (8.3%) | loss: 3.575487 | lrm: 1.00 | dt: 166ms | tok/sec: 1,574,622 | mfu: 38.0% | epoch: 1 | remaining: 275s    
step 00154 (8.4%) | loss: 3.574232 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,763 | mfu: 39.7% | epoch: 1 | remaining: 275s    
step 00155 (8.4%) | loss: 3.577096 | lrm: 1.00 | dt: 189ms | tok/sec: 1,389,391 | mfu: 33.6% | epoch: 1 | remaining: 274s    
step 00156 (8.5%) | loss: 3.579015 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,621 | mfu: 40.1% | epoch: 1 | remaining: 274s    
step 00157 (8.6%) | loss: 3.570178 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,239 | mfu: 39.0% | epoch: 1 | remaining: 274s    
step 00158 (8.6%) | loss: 3.564438 | lrm: 1.00 | dt: 210ms | tok/sec: 1,248,304 | mfu: 30.2% | epoch: 1 | remaining: 274s    
step 00159 (8.7%) | loss: 3.560359 | lrm: 1.00 | dt: 175ms | tok/sec: 1,500,116 | mfu: 36.2% | epoch: 1 | remaining: 274s    
step 00160 (8.7%) | loss: 3.555917 | lrm: 1.00 | dt: 175ms | tok/sec: 1,500,664 | mfu: 36.3% | epoch: 1 | remaining: 274s    
step 00161 (8.8%) | loss: 3.550990 | lrm: 1.00 | dt: 158ms | tok/sec: 1,659,958 | mfu: 40.1% | epoch: 1 | remaining: 273s    
step 00162 (8.9%) | loss: 3.548403 | lrm: 1.00 | dt: 161ms | tok/sec: 1,629,751 | mfu: 39.4% | epoch: 1 | remaining: 273s    
step 00163 (8.9%) | loss: 3.544167 | lrm: 1.00 | dt: 173ms | tok/sec: 1,519,155 | mfu: 36.7% | epoch: 1 | remaining: 273s    
step 00164 (9.0%) | loss: 3.543570 | lrm: 1.00 | dt: 169ms | tok/sec: 1,555,410 | mfu: 37.6% | epoch: 1 | remaining: 273s    
