Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 13646ms | tok/sec: 38,420 | mfu: 0.9% | epoch: 1 | remaining: 300s    
step 00029 (2.2%) | loss: 5.349628 | lrm: 1.00 | dt: 376ms | tok/sec: 1,394,176 | mfu: 33.7% | epoch: 1 | remaining: 293s    
step 00030 (2.3%) | loss: 5.319086 | lrm: 1.00 | dt: 386ms | tok/sec: 1,359,968 | mfu: 32.9% | epoch: 1 | remaining: 293s    
step 00031 (2.5%) | loss: 5.289104 | lrm: 1.00 | dt: 376ms | tok/sec: 1,393,356 | mfu: 33.7% | epoch: 1 | remaining: 292s    
step 00032 (2.6%) | loss: 5.260858 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,254 | mfu: 39.3% | epoch: 1 | remaining: 292s    
step 00033 (2.7%) | loss: 5.234194 | lrm: 1.00 | dt: 332ms | tok/sec: 1,578,613 | mfu: 38.1% | epoch: 1 | remaining: 292s    
step 00034 (2.8%) | loss: 5.202346 | lrm: 1.00 | dt: 337ms | tok/sec: 1,557,411 | mfu: 37.6% | epoch: 1 | remaining: 291s    
step 00035 (2.9%) | loss: 5.175091 | lrm: 1.00 | dt: 357ms | tok/sec: 1,470,197 | mfu: 35.5% | epoch: 1 | remaining: 291s    
step 00036 (3.0%) | loss: 5.148074 | lrm: 1.00 | dt: 392ms | tok/sec: 1,336,036 | mfu: 32.3% | epoch: 1 | remaining: 290s    
step 00037 (3.2%) | loss: 5.121402 | lrm: 1.00 | dt: 334ms | tok/sec: 1,567,538 | mfu: 37.9% | epoch: 1 | remaining: 290s    
step 00038 (3.3%) | loss: 5.093405 | lrm: 1.00 | dt: 343ms | tok/sec: 1,528,186 | mfu: 36.9% | epoch: 1 | remaining: 290s    
step 00039 (3.4%) | loss: 5.065780 | lrm: 1.00 | dt: 340ms | tok/sec: 1,540,128 | mfu: 37.2% | epoch: 1 | remaining: 289s    
step 00040 (3.5%) | loss: 5.036191 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,159 | mfu: 38.4% | epoch: 1 | remaining: 289s    
step 00041 (3.6%) | loss: 5.009297 | lrm: 1.00 | dt: 341ms | tok/sec: 1,539,351 | mfu: 37.2% | epoch: 1 | remaining: 289s    
step 00042 (3.7%) | loss: 4.984208 | lrm: 1.00 | dt: 381ms | tok/sec: 1,377,593 | mfu: 33.3% | epoch: 1 | remaining: 288s    
step 00043 (3.9%) | loss: 4.958950 | lrm: 1.00 | dt: 381ms | tok/sec: 1,377,702 | mfu: 33.3% | epoch: 1 | remaining: 288s    
step 00044 (4.0%) | loss: 4.934479 | lrm: 1.00 | dt: 433ms | tok/sec: 1,210,908 | mfu: 29.3% | epoch: 1 | remaining: 288s    
step 00045 (4.1%) | loss: 4.907025 | lrm: 1.00 | dt: 368ms | tok/sec: 1,425,029 | mfu: 34.4% | epoch: 1 | remaining: 287s    
step 00046 (4.3%) | loss: 4.878874 | lrm: 1.00 | dt: 349ms | tok/sec: 1,503,071 | mfu: 36.3% | epoch: 1 | remaining: 287s    
step 00047 (4.4%) | loss: 4.843993 | lrm: 1.00 | dt: 409ms | tok/sec: 1,281,993 | mfu: 31.0% | epoch: 1 | remaining: 286s    
step 00048 (4.5%) | loss: 4.821224 | lrm: 1.00 | dt: 384ms | tok/sec: 1,364,532 | mfu: 33.0% | epoch: 1 | remaining: 286s    
step 00049 (4.6%) | loss: 4.791485 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,285 | mfu: 38.6% | epoch: 1 | remaining: 286s    
step 00050 (4.8%) | loss: 4.761810 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,837 | mfu: 39.2% | epoch: 1 | remaining: 285s    
step 00051 (4.9%) | loss: 4.735980 | lrm: 1.00 | dt: 353ms | tok/sec: 1,486,725 | mfu: 35.9% | epoch: 1 | remaining: 285s    
step 00052 (5.0%) | loss: 4.708419 | lrm: 1.00 | dt: 339ms | tok/sec: 1,546,205 | mfu: 37.4% | epoch: 1 | remaining: 285s    
step 00053 (5.1%) | loss: 4.682423 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,652 | mfu: 38.5% | epoch: 1 | remaining: 284s    
step 00054 (5.2%) | loss: 4.655037 | lrm: 1.00 | dt: 336ms | tok/sec: 1,561,055 | mfu: 37.7% | epoch: 1 | remaining: 284s    
step 00055 (5.3%) | loss: 4.630757 | lrm: 1.00 | dt: 380ms | tok/sec: 1,378,684 | mfu: 33.3% | epoch: 1 | remaining: 284s    
step 00056 (5.4%) | loss: 4.607991 | lrm: 1.00 | dt: 345ms | tok/sec: 1,521,425 | mfu: 36.8% | epoch: 1 | remaining: 283s    
step 00057 (5.6%) | loss: 4.582808 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,062 | mfu: 39.3% | epoch: 1 | remaining: 283s    
step 00058 (5.7%) | loss: 4.552500 | lrm: 1.00 | dt: 337ms | tok/sec: 1,557,876 | mfu: 37.6% | epoch: 1 | remaining: 283s    
step 00059 (5.8%) | loss: 4.528791 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,208 | mfu: 37.9% | epoch: 1 | remaining: 282s    
step 00060 (5.9%) | loss: 4.503746 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,976 | mfu: 38.3% | epoch: 1 | remaining: 282s    
step 00061 (6.0%) | loss: 4.476915 | lrm: 1.00 | dt: 333ms | tok/sec: 1,572,458 | mfu: 38.0% | epoch: 1 | remaining: 282s    
step 00062 (6.1%) | loss: 4.454596 | lrm: 1.00 | dt: 330ms | tok/sec: 1,586,443 | mfu: 38.3% | epoch: 1 | remaining: 281s    
step 00063 (6.2%) | loss: 4.428856 | lrm: 1.00 | dt: 329ms | tok/sec: 1,592,019 | mfu: 38.5% | epoch: 1 | remaining: 281s    
step 00064 (6.3%) | loss: 4.403577 | lrm: 1.00 | dt: 332ms | tok/sec: 1,577,020 | mfu: 38.1% | epoch: 1 | remaining: 281s    
step 00065 (6.4%) | loss: 4.375477 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,467 | mfu: 37.8% | epoch: 1 | remaining: 280s    
step 00066 (6.5%) | loss: 4.351072 | lrm: 1.00 | dt: 341ms | tok/sec: 1,537,738 | mfu: 37.2% | epoch: 1 | remaining: 280s    
step 00067 (6.7%) | loss: 4.328276 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,303 | mfu: 38.5% | epoch: 1 | remaining: 280s    
step 00068 (6.8%) | loss: 4.307808 | lrm: 1.00 | dt: 346ms | tok/sec: 1,516,166 | mfu: 36.6% | epoch: 1 | remaining: 279s    
step 00069 (6.9%) | loss: 4.286436 | lrm: 1.00 | dt: 330ms | tok/sec: 1,587,735 | mfu: 38.4% | epoch: 1 | remaining: 279s    
step 00070 (7.0%) | loss: 4.265472 | lrm: 1.00 | dt: 371ms | tok/sec: 1,414,420 | mfu: 34.2% | epoch: 1 | remaining: 279s    
step 00071 (7.1%) | loss: 4.248270 | lrm: 1.00 | dt: 375ms | tok/sec: 1,398,682 | mfu: 33.8% | epoch: 1 | remaining: 278s    
step 00072 (7.2%) | loss: 4.224488 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,767 | mfu: 38.6% | epoch: 1 | remaining: 278s    
step 00073 (7.4%) | loss: 4.199119 | lrm: 1.00 | dt: 339ms | tok/sec: 1,547,495 | mfu: 37.4% | epoch: 1 | remaining: 278s    
step 00074 (7.5%) | loss: 4.176437 | lrm: 1.00 | dt: 343ms | tok/sec: 1,526,510 | mfu: 36.9% | epoch: 1 | remaining: 277s    
step 00075 (7.6%) | loss: 4.158078 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,957 | mfu: 38.9% | epoch: 1 | remaining: 277s    
step 00076 (7.7%) | loss: 4.139423 | lrm: 1.00 | dt: 391ms | tok/sec: 1,340,957 | mfu: 32.4% | epoch: 1 | remaining: 277s    
step 00077 (7.8%) | loss: 4.122933 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,878 | mfu: 39.0% | epoch: 1 | remaining: 276s    
step 00078 (7.9%) | loss: 4.099776 | lrm: 1.00 | dt: 364ms | tok/sec: 1,440,173 | mfu: 34.8% | epoch: 1 | remaining: 276s    
step 00079 (8.1%) | loss: 4.079955 | lrm: 1.00 | dt: 346ms | tok/sec: 1,515,459 | mfu: 36.6% | epoch: 1 | remaining: 276s    
step 00080 (8.2%) | loss: 4.059080 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,185 | mfu: 38.2% | epoch: 1 | remaining: 275s    
step 00081 (8.3%) | loss: 4.039216 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,689 | mfu: 38.2% | epoch: 1 | remaining: 275s    
step 00082 (8.4%) | loss: 4.022469 | lrm: 1.00 | dt: 334ms | tok/sec: 1,572,018 | mfu: 38.0% | epoch: 1 | remaining: 275s    
step 00083 (8.5%) | loss: 4.003883 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,243 | mfu: 38.9% | epoch: 1 | remaining: 274s    
step 00084 (8.6%) | loss: 3.986921 | lrm: 1.00 | dt: 362ms | tok/sec: 1,449,169 | mfu: 35.0% | epoch: 1 | remaining: 274s    
step 00085 (8.7%) | loss: 3.974613 | lrm: 1.00 | dt: 373ms | tok/sec: 1,405,443 | mfu: 34.0% | epoch: 1 | remaining: 273s    
step 00086 (8.9%) | loss: 3.958324 | lrm: 1.00 | dt: 348ms | tok/sec: 1,507,902 | mfu: 36.4% | epoch: 1 | remaining: 273s    
step 00087 (9.0%) | loss: 3.940537 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,509 | mfu: 38.5% | epoch: 1 | remaining: 273s    
step 00088 (9.1%) | loss: 3.919669 | lrm: 1.00 | dt: 385ms | tok/sec: 1,362,176 | mfu: 32.9% | epoch: 1 | remaining: 272s    
step 00089 (9.2%) | loss: 3.900249 | lrm: 1.00 | dt: 348ms | tok/sec: 1,508,131 | mfu: 36.4% | epoch: 1 | remaining: 272s    
step 00090 (9.3%) | loss: 3.887520 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,916 | mfu: 37.8% | epoch: 1 | remaining: 272s    
step 00091 (9.4%) | loss: 3.871683 | lrm: 1.00 | dt: 343ms | tok/sec: 1,527,296 | mfu: 36.9% | epoch: 1 | remaining: 271s    
step 00092 (9.5%) | loss: 3.854434 | lrm: 1.00 | dt: 332ms | tok/sec: 1,577,005 | mfu: 38.1% | epoch: 1 | remaining: 271s    
step 00093 (9.7%) | loss: 3.844990 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,459 | mfu: 38.0% | epoch: 1 | remaining: 271s    
step 00094 (9.8%) | loss: 3.833886 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,971 | mfu: 38.0% | epoch: 1 | remaining: 270s    
step 00095 (9.9%) | loss: 3.824216 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,534 | mfu: 37.9% | epoch: 1 | remaining: 270s    
step 00096 (10.0%) | loss: 3.814627 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,530 | mfu: 38.5% | epoch: 1 | remaining: 270s    
step 00097 (10.1%) | loss: 3.799474 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,483 | mfu: 38.3% | epoch: 1 | remaining: 269s    
step 00098 (10.2%) | loss: 3.790635 | lrm: 1.00 | dt: 374ms | tok/sec: 1,401,797 | mfu: 33.9% | epoch: 1 | remaining: 269s    
step 00099 (10.3%) | loss: 3.777950 | lrm: 1.00 | dt: 354ms | tok/sec: 1,482,636 | mfu: 35.8% | epoch: 1 | remaining: 269s    
step 00100 (10.5%) | loss: 3.767747 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,315 | mfu: 37.9% | epoch: 1 | remaining: 268s    
step 00101 (10.6%) | loss: 3.753196 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,460 | mfu: 38.0% | epoch: 1 | remaining: 268s    
step 00102 (10.7%) | loss: 3.742171 | lrm: 1.00 | dt: 335ms | tok/sec: 1,563,254 | mfu: 37.8% | epoch: 1 | remaining: 268s    
step 00103 (10.8%) | loss: 3.733002 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,716 | mfu: 38.6% | epoch: 1 | remaining: 267s    
step 00104 (10.9%) | loss: 3.717586 | lrm: 1.00 | dt: 343ms | tok/sec: 1,528,991 | mfu: 36.9% | epoch: 1 | remaining: 267s    
step 00105 (11.0%) | loss: 3.710213 | lrm: 1.00 | dt: 334ms | tok/sec: 1,568,374 | mfu: 37.9% | epoch: 1 | remaining: 267s    
step 00106 (11.1%) | loss: 3.704113 | lrm: 1.00 | dt: 344ms | tok/sec: 1,523,747 | mfu: 36.8% | epoch: 1 | remaining: 266s    
step 00107 (11.2%) | loss: 3.691505 | lrm: 1.00 | dt: 408ms | tok/sec: 1,285,858 | mfu: 31.1% | epoch: 1 | remaining: 266s    
step 00108 (11.4%) | loss: 3.684420 | lrm: 1.00 | dt: 367ms | tok/sec: 1,428,924 | mfu: 34.5% | epoch: 1 | remaining: 266s    
step 00109 (11.5%) | loss: 3.670829 | lrm: 1.00 | dt: 370ms | tok/sec: 1,418,272 | mfu: 34.3% | epoch: 1 | remaining: 265s    
step 00110 (11.6%) | loss: 3.663732 | lrm: 1.00 | dt: 342ms | tok/sec: 1,531,563 | mfu: 37.0% | epoch: 1 | remaining: 265s    
step 00111 (11.7%) | loss: 3.657582 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,653 | mfu: 39.3% | epoch: 1 | remaining: 264s    
step 00112 (11.8%) | loss: 3.651573 | lrm: 1.00 | dt: 337ms | tok/sec: 1,557,762 | mfu: 37.6% | epoch: 1 | remaining: 264s    
step 00113 (12.0%) | loss: 3.641689 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,314 | mfu: 38.3% | epoch: 1 | remaining: 264s    
step 00114 (12.1%) | loss: 3.629845 | lrm: 1.00 | dt: 336ms | tok/sec: 1,561,347 | mfu: 37.7% | epoch: 1 | remaining: 263s    
step 00115 (12.2%) | loss: 3.626259 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,833 | mfu: 38.2% | epoch: 1 | remaining: 263s    
step 00116 (12.3%) | loss: 3.619936 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,251 | mfu: 38.5% | epoch: 1 | remaining: 263s    
step 00117 (12.4%) | loss: 3.616765 | lrm: 1.00 | dt: 392ms | tok/sec: 1,337,905 | mfu: 32.3% | epoch: 1 | remaining: 262s    
step 00118 (12.5%) | loss: 3.613232 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,073 | mfu: 39.7% | epoch: 1 | remaining: 262s    
step 00119 (12.6%) | loss: 3.605659 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,624 | mfu: 38.3% | epoch: 1 | remaining: 262s    
step 00120 (12.7%) | loss: 3.602162 | lrm: 1.00 | dt: 341ms | tok/sec: 1,537,684 | mfu: 37.2% | epoch: 1 | remaining: 261s    
step 00121 (12.9%) | loss: 3.593726 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,487 | mfu: 39.1% | epoch: 1 | remaining: 261s    
step 00122 (13.0%) | loss: 3.582706 | lrm: 1.00 | dt: 336ms | tok/sec: 1,561,056 | mfu: 37.7% | epoch: 1 | remaining: 261s    
step 00123 (13.1%) | loss: 3.576551 | lrm: 1.00 | dt: 339ms | tok/sec: 1,546,248 | mfu: 37.4% | epoch: 1 | remaining: 260s    
step 00124 (13.2%) | loss: 3.574235 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,749 | mfu: 38.8% | epoch: 1 | remaining: 260s    
step 00125 (13.3%) | loss: 3.571939 | lrm: 1.00 | dt: 340ms | tok/sec: 1,540,383 | mfu: 37.2% | epoch: 1 | remaining: 260s    
step 00126 (13.4%) | loss: 3.565596 | lrm: 1.00 | dt: 335ms | tok/sec: 1,565,121 | mfu: 37.8% | epoch: 1 | remaining: 259s    
step 00127 (13.5%) | loss: 3.563277 | lrm: 1.00 | dt: 342ms | tok/sec: 1,532,775 | mfu: 37.0% | epoch: 1 | remaining: 259s    
step 00128 (13.6%) | loss: 3.555987 | lrm: 1.00 | dt: 356ms | tok/sec: 1,474,203 | mfu: 35.6% | epoch: 1 | remaining: 259s    
step 00129 (13.8%) | loss: 3.548089 | lrm: 1.00 | dt: 335ms | tok/sec: 1,565,723 | mfu: 37.8% | epoch: 1 | remaining: 258s    
step 00130 (13.9%) | loss: 3.542161 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,130 | mfu: 38.2% | epoch: 1 | remaining: 258s    
step 00131 (14.0%) | loss: 3.536761 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,227 | mfu: 38.3% | epoch: 1 | remaining: 258s    
step 00132 (14.1%) | loss: 3.532943 | lrm: 1.00 | dt: 350ms | tok/sec: 1,497,117 | mfu: 36.2% | epoch: 1 | remaining: 257s    
step 00133 (14.2%) | loss: 3.527524 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,079 | mfu: 39.1% | epoch: 1 | remaining: 257s    
step 00134 (14.3%) | loss: 3.521347 | lrm: 1.00 | dt: 349ms | tok/sec: 1,502,234 | mfu: 36.3% | epoch: 1 | remaining: 257s    
step 00135 (14.4%) | loss: 3.519457 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,105 | mfu: 37.9% | epoch: 1 | remaining: 256s    
step 00136 (14.5%) | loss: 3.512655 | lrm: 1.00 | dt: 333ms | tok/sec: 1,572,724 | mfu: 38.0% | epoch: 1 | remaining: 256s    
step 00137 (14.7%) | loss: 3.509992 | lrm: 1.00 | dt: 349ms | tok/sec: 1,504,212 | mfu: 36.3% | epoch: 1 | remaining: 256s    
step 00138 (14.8%) | loss: 3.500984 | lrm: 1.00 | dt: 361ms | tok/sec: 1,452,624 | mfu: 35.1% | epoch: 1 | remaining: 255s    
step 00139 (14.9%) | loss: 3.493336 | lrm: 1.00 | dt: 359ms | tok/sec: 1,461,218 | mfu: 35.3% | epoch: 1 | remaining: 255s    
step 00140 (15.0%) | loss: 3.488299 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,113 | mfu: 39.7% | epoch: 1 | remaining: 255s    
step 00141 (15.1%) | loss: 3.483880 | lrm: 1.00 | dt: 374ms | tok/sec: 1,400,035 | mfu: 33.8% | epoch: 1 | remaining: 254s    
step 00142 (15.2%) | loss: 3.481277 | lrm: 1.00 | dt: 431ms | tok/sec: 1,217,759 | mfu: 29.4% | epoch: 1 | remaining: 254s    
step 00143 (15.4%) | loss: 3.478125 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,593 | mfu: 38.6% | epoch: 1 | remaining: 254s    
step 00144 (15.5%) | loss: 3.472533 | lrm: 1.00 | dt: 420ms | tok/sec: 1,248,729 | mfu: 30.2% | epoch: 1 | remaining: 253s    
step 00145 (15.6%) | loss: 3.470094 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,741 | mfu: 39.0% | epoch: 1 | remaining: 253s    
step 00146 (15.7%) | loss: 3.470238 | lrm: 1.00 | dt: 357ms | tok/sec: 1,467,558 | mfu: 35.5% | epoch: 1 | remaining: 252s    
step 00147 (15.9%) | loss: 3.471726 | lrm: 1.00 | dt: 344ms | tok/sec: 1,522,224 | mfu: 36.8% | epoch: 1 | remaining: 252s    
step 00148 (16.0%) | loss: 3.471978 | lrm: 1.00 | dt: 349ms | tok/sec: 1,504,226 | mfu: 36.3% | epoch: 1 | remaining: 252s    
step 00149 (16.1%) | loss: 3.468033 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,988 | mfu: 38.5% | epoch: 1 | remaining: 251s    
step 00150 (16.2%) | loss: 3.459898 | lrm: 1.00 | dt: 336ms | tok/sec: 1,559,116 | mfu: 37.7% | epoch: 1 | remaining: 251s    
step 00151 (16.3%) | loss: 3.457261 | lrm: 1.00 | dt: 333ms | tok/sec: 1,572,186 | mfu: 38.0% | epoch: 1 | remaining: 251s    
step 00152 (16.4%) | loss: 3.453447 | lrm: 1.00 | dt: 362ms | tok/sec: 1,449,382 | mfu: 35.0% | epoch: 1 | remaining: 250s    
step 00153 (16.5%) | loss: 3.450917 | lrm: 1.00 | dt: 363ms | tok/sec: 1,443,607 | mfu: 34.9% | epoch: 1 | remaining: 250s    
step 00154 (16.7%) | loss: 3.449241 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,663 | mfu: 39.3% | epoch: 1 | remaining: 250s    
step 00155 (16.8%) | loss: 3.443721 | lrm: 1.00 | dt: 333ms | tok/sec: 1,575,864 | mfu: 38.1% | epoch: 1 | remaining: 249s    
step 00156 (16.9%) | loss: 3.438747 | lrm: 1.00 | dt: 338ms | tok/sec: 1,552,793 | mfu: 37.5% | epoch: 1 | remaining: 249s    
step 00157 (17.0%) | loss: 3.435313 | lrm: 1.00 | dt: 330ms | tok/sec: 1,588,307 | mfu: 38.4% | epoch: 1 | remaining: 249s    
step 00158 (17.1%) | loss: 3.431785 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,645 | mfu: 38.5% | epoch: 1 | remaining: 248s    
step 00159 (17.2%) | loss: 3.427110 | lrm: 1.00 | dt: 334ms | tok/sec: 1,568,258 | mfu: 37.9% | epoch: 1 | remaining: 248s    
step 00160 (17.3%) | loss: 3.420043 | lrm: 1.00 | dt: 333ms | tok/sec: 1,574,631 | mfu: 38.0% | epoch: 1 | remaining: 248s    
step 00161 (17.4%) | loss: 3.415210 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,830 | mfu: 38.6% | epoch: 1 | remaining: 247s    
step 00162 (17.5%) | loss: 3.411554 | lrm: 1.00 | dt: 338ms | tok/sec: 1,551,039 | mfu: 37.5% | epoch: 1 | remaining: 247s    
step 00163 (17.7%) | loss: 3.407505 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,062 | mfu: 38.2% | epoch: 1 | remaining: 247s    
step 00164 (17.8%) | loss: 3.405413 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,286 | mfu: 38.4% | epoch: 1 | remaining: 246s    
