Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 26581ms | tok/sec: 9,862 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00045 (2.0%) | loss: 5.041141 | lrm: 1.00 | dt: 165ms | tok/sec: 1,590,365 | mfu: 38.4% | epoch: 1 | remaining: 294s    
step 00046 (2.1%) | loss: 5.016506 | lrm: 1.00 | dt: 199ms | tok/sec: 1,319,542 | mfu: 31.9% | epoch: 1 | remaining: 294s    
step 00047 (2.1%) | loss: 4.990547 | lrm: 1.00 | dt: 158ms | tok/sec: 1,658,803 | mfu: 40.1% | epoch: 1 | remaining: 293s    
step 00048 (2.2%) | loss: 4.966182 | lrm: 1.00 | dt: 178ms | tok/sec: 1,473,204 | mfu: 35.6% | epoch: 1 | remaining: 293s    
step 00049 (2.2%) | loss: 4.938315 | lrm: 1.00 | dt: 160ms | tok/sec: 1,639,525 | mfu: 39.6% | epoch: 1 | remaining: 293s    
step 00050 (2.3%) | loss: 4.916812 | lrm: 1.00 | dt: 169ms | tok/sec: 1,549,050 | mfu: 37.4% | epoch: 1 | remaining: 293s    
step 00051 (2.3%) | loss: 4.891929 | lrm: 1.00 | dt: 181ms | tok/sec: 1,452,171 | mfu: 35.1% | epoch: 1 | remaining: 293s    
step 00052 (2.4%) | loss: 4.869214 | lrm: 1.00 | dt: 163ms | tok/sec: 1,611,074 | mfu: 38.9% | epoch: 1 | remaining: 293s    
step 00053 (2.5%) | loss: 4.845858 | lrm: 1.00 | dt: 163ms | tok/sec: 1,609,692 | mfu: 38.9% | epoch: 1 | remaining: 292s    
step 00054 (2.5%) | loss: 4.818624 | lrm: 1.00 | dt: 166ms | tok/sec: 1,577,156 | mfu: 38.1% | epoch: 1 | remaining: 292s    
step 00055 (2.6%) | loss: 4.796194 | lrm: 1.00 | dt: 193ms | tok/sec: 1,356,422 | mfu: 32.8% | epoch: 1 | remaining: 292s    
step 00056 (2.6%) | loss: 4.773917 | lrm: 1.00 | dt: 159ms | tok/sec: 1,647,015 | mfu: 39.8% | epoch: 1 | remaining: 292s    
step 00057 (2.7%) | loss: 4.751964 | lrm: 1.00 | dt: 168ms | tok/sec: 1,559,701 | mfu: 37.7% | epoch: 1 | remaining: 292s    
step 00058 (2.7%) | loss: 4.729523 | lrm: 1.00 | dt: 215ms | tok/sec: 1,220,372 | mfu: 29.5% | epoch: 1 | remaining: 292s    
step 00059 (2.8%) | loss: 4.708088 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,947 | mfu: 39.9% | epoch: 1 | remaining: 291s    
step 00060 (2.9%) | loss: 4.688910 | lrm: 1.00 | dt: 183ms | tok/sec: 1,428,792 | mfu: 34.5% | epoch: 1 | remaining: 291s    
step 00061 (2.9%) | loss: 4.664917 | lrm: 1.00 | dt: 203ms | tok/sec: 1,291,032 | mfu: 31.2% | epoch: 1 | remaining: 291s    
step 00062 (3.0%) | loss: 4.641668 | lrm: 1.00 | dt: 170ms | tok/sec: 1,542,503 | mfu: 37.3% | epoch: 1 | remaining: 291s    
step 00063 (3.1%) | loss: 4.618889 | lrm: 1.00 | dt: 236ms | tok/sec: 1,111,850 | mfu: 26.9% | epoch: 1 | remaining: 291s    
step 00064 (3.1%) | loss: 4.595299 | lrm: 1.00 | dt: 159ms | tok/sec: 1,648,364 | mfu: 39.8% | epoch: 1 | remaining: 290s    
step 00065 (3.2%) | loss: 4.570038 | lrm: 1.00 | dt: 181ms | tok/sec: 1,449,439 | mfu: 35.0% | epoch: 1 | remaining: 290s    
step 00066 (3.2%) | loss: 4.548906 | lrm: 1.00 | dt: 160ms | tok/sec: 1,643,070 | mfu: 39.7% | epoch: 1 | remaining: 290s    
step 00067 (3.3%) | loss: 4.527937 | lrm: 1.00 | dt: 209ms | tok/sec: 1,257,076 | mfu: 30.4% | epoch: 1 | remaining: 290s    
step 00068 (3.4%) | loss: 4.502916 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,152 | mfu: 39.5% | epoch: 1 | remaining: 290s    
step 00069 (3.4%) | loss: 4.477704 | lrm: 1.00 | dt: 169ms | tok/sec: 1,555,667 | mfu: 37.6% | epoch: 1 | remaining: 290s    
step 00070 (3.5%) | loss: 4.453524 | lrm: 1.00 | dt: 170ms | tok/sec: 1,540,933 | mfu: 37.2% | epoch: 1 | remaining: 289s    
step 00071 (3.5%) | loss: 4.433301 | lrm: 1.00 | dt: 217ms | tok/sec: 1,207,864 | mfu: 29.2% | epoch: 1 | remaining: 289s    
step 00072 (3.6%) | loss: 4.412309 | lrm: 1.00 | dt: 250ms | tok/sec: 1,047,046 | mfu: 25.3% | epoch: 1 | remaining: 289s    
step 00073 (3.7%) | loss: 4.391523 | lrm: 1.00 | dt: 177ms | tok/sec: 1,477,054 | mfu: 35.7% | epoch: 1 | remaining: 289s    
step 00074 (3.7%) | loss: 4.374102 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,404 | mfu: 32.1% | epoch: 1 | remaining: 289s    
step 00075 (3.8%) | loss: 4.354386 | lrm: 1.00 | dt: 159ms | tok/sec: 1,648,505 | mfu: 39.8% | epoch: 1 | remaining: 288s    
step 00076 (3.9%) | loss: 4.334259 | lrm: 1.00 | dt: 192ms | tok/sec: 1,364,334 | mfu: 33.0% | epoch: 1 | remaining: 288s    
step 00077 (3.9%) | loss: 4.315031 | lrm: 1.00 | dt: 160ms | tok/sec: 1,637,923 | mfu: 39.6% | epoch: 1 | remaining: 288s    
step 00078 (4.0%) | loss: 4.298625 | lrm: 1.00 | dt: 162ms | tok/sec: 1,614,324 | mfu: 39.0% | epoch: 1 | remaining: 288s    
step 00079 (4.0%) | loss: 4.281306 | lrm: 1.00 | dt: 180ms | tok/sec: 1,453,995 | mfu: 35.1% | epoch: 1 | remaining: 288s    
step 00080 (4.1%) | loss: 4.258844 | lrm: 1.00 | dt: 166ms | tok/sec: 1,583,183 | mfu: 38.3% | epoch: 1 | remaining: 288s    
step 00081 (4.2%) | loss: 4.238077 | lrm: 1.00 | dt: 170ms | tok/sec: 1,541,622 | mfu: 37.2% | epoch: 1 | remaining: 287s    
step 00082 (4.2%) | loss: 4.214701 | lrm: 1.00 | dt: 166ms | tok/sec: 1,580,255 | mfu: 38.2% | epoch: 1 | remaining: 287s    
step 00083 (4.3%) | loss: 4.195767 | lrm: 1.00 | dt: 184ms | tok/sec: 1,421,442 | mfu: 34.3% | epoch: 1 | remaining: 287s    
step 00084 (4.3%) | loss: 4.178394 | lrm: 1.00 | dt: 172ms | tok/sec: 1,522,276 | mfu: 36.8% | epoch: 1 | remaining: 287s    
step 00085 (4.4%) | loss: 4.161918 | lrm: 1.00 | dt: 198ms | tok/sec: 1,321,226 | mfu: 31.9% | epoch: 1 | remaining: 287s    
step 00086 (4.5%) | loss: 4.146582 | lrm: 1.00 | dt: 301ms | tok/sec: 870,234 | mfu: 21.0% | epoch: 1 | remaining: 286s    
step 00087 (4.6%) | loss: 4.129051 | lrm: 1.00 | dt: 172ms | tok/sec: 1,525,711 | mfu: 36.9% | epoch: 1 | remaining: 286s    
step 00088 (4.6%) | loss: 4.108376 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,551 | mfu: 28.9% | epoch: 1 | remaining: 286s    
step 00089 (4.7%) | loss: 4.093081 | lrm: 1.00 | dt: 236ms | tok/sec: 1,112,470 | mfu: 26.9% | epoch: 1 | remaining: 286s    
step 00090 (4.8%) | loss: 4.075693 | lrm: 1.00 | dt: 248ms | tok/sec: 1,055,374 | mfu: 25.5% | epoch: 1 | remaining: 285s    
step 00091 (4.8%) | loss: 4.062375 | lrm: 1.00 | dt: 159ms | tok/sec: 1,652,369 | mfu: 39.9% | epoch: 1 | remaining: 285s    
step 00092 (4.9%) | loss: 4.044192 | lrm: 1.00 | dt: 182ms | tok/sec: 1,443,453 | mfu: 34.9% | epoch: 1 | remaining: 285s    
step 00093 (5.0%) | loss: 4.029488 | lrm: 1.00 | dt: 177ms | tok/sec: 1,477,387 | mfu: 35.7% | epoch: 1 | remaining: 285s    
step 00094 (5.0%) | loss: 4.011592 | lrm: 1.00 | dt: 183ms | tok/sec: 1,434,042 | mfu: 34.6% | epoch: 1 | remaining: 285s    
step 00095 (5.1%) | loss: 3.986897 | lrm: 1.00 | dt: 195ms | tok/sec: 1,343,553 | mfu: 32.5% | epoch: 1 | remaining: 285s    
step 00096 (5.1%) | loss: 3.970338 | lrm: 1.00 | dt: 204ms | tok/sec: 1,285,213 | mfu: 31.1% | epoch: 1 | remaining: 284s    
step 00097 (5.2%) | loss: 3.961268 | lrm: 1.00 | dt: 181ms | tok/sec: 1,448,572 | mfu: 35.0% | epoch: 1 | remaining: 284s    
step 00098 (5.3%) | loss: 3.949960 | lrm: 1.00 | dt: 159ms | tok/sec: 1,652,431 | mfu: 39.9% | epoch: 1 | remaining: 284s    
step 00099 (5.3%) | loss: 3.938252 | lrm: 1.00 | dt: 178ms | tok/sec: 1,476,145 | mfu: 35.7% | epoch: 1 | remaining: 284s    
step 00100 (5.4%) | loss: 3.925008 | lrm: 1.00 | dt: 167ms | tok/sec: 1,565,395 | mfu: 37.8% | epoch: 1 | remaining: 284s    
step 00101 (5.4%) | loss: 3.909960 | lrm: 1.00 | dt: 170ms | tok/sec: 1,541,378 | mfu: 37.2% | epoch: 1 | remaining: 284s    
step 00102 (5.5%) | loss: 3.896531 | lrm: 1.00 | dt: 208ms | tok/sec: 1,257,802 | mfu: 30.4% | epoch: 1 | remaining: 283s    
step 00103 (5.6%) | loss: 3.885951 | lrm: 1.00 | dt: 177ms | tok/sec: 1,482,890 | mfu: 35.8% | epoch: 1 | remaining: 283s    
step 00104 (5.6%) | loss: 3.873446 | lrm: 1.00 | dt: 186ms | tok/sec: 1,411,166 | mfu: 34.1% | epoch: 1 | remaining: 283s    
step 00105 (5.7%) | loss: 3.860589 | lrm: 1.00 | dt: 160ms | tok/sec: 1,640,034 | mfu: 39.6% | epoch: 1 | remaining: 283s    
step 00106 (5.7%) | loss: 3.849439 | lrm: 1.00 | dt: 161ms | tok/sec: 1,626,217 | mfu: 39.3% | epoch: 1 | remaining: 283s    
step 00107 (5.8%) | loss: 3.840428 | lrm: 1.00 | dt: 162ms | tok/sec: 1,616,909 | mfu: 39.1% | epoch: 1 | remaining: 282s    
step 00108 (5.8%) | loss: 3.832562 | lrm: 1.00 | dt: 174ms | tok/sec: 1,508,447 | mfu: 36.4% | epoch: 1 | remaining: 282s    
step 00109 (5.9%) | loss: 3.823396 | lrm: 1.00 | dt: 173ms | tok/sec: 1,517,176 | mfu: 36.7% | epoch: 1 | remaining: 282s    
step 00110 (6.0%) | loss: 3.816582 | lrm: 1.00 | dt: 183ms | tok/sec: 1,433,374 | mfu: 34.6% | epoch: 1 | remaining: 282s    
step 00111 (6.0%) | loss: 3.807114 | lrm: 1.00 | dt: 183ms | tok/sec: 1,435,056 | mfu: 34.7% | epoch: 1 | remaining: 282s    
step 00112 (6.1%) | loss: 3.795764 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,577 | mfu: 39.5% | epoch: 1 | remaining: 282s    
step 00113 (6.1%) | loss: 3.790794 | lrm: 1.00 | dt: 199ms | tok/sec: 1,315,956 | mfu: 31.8% | epoch: 1 | remaining: 281s    
step 00114 (6.2%) | loss: 3.781686 | lrm: 1.00 | dt: 177ms | tok/sec: 1,479,624 | mfu: 35.7% | epoch: 1 | remaining: 281s    
step 00115 (6.3%) | loss: 3.773962 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,492 | mfu: 39.4% | epoch: 1 | remaining: 281s    
step 00116 (6.3%) | loss: 3.764484 | lrm: 1.00 | dt: 177ms | tok/sec: 1,481,560 | mfu: 35.8% | epoch: 1 | remaining: 281s    
step 00117 (6.4%) | loss: 3.754397 | lrm: 1.00 | dt: 168ms | tok/sec: 1,556,511 | mfu: 37.6% | epoch: 1 | remaining: 281s    
step 00118 (6.4%) | loss: 3.748769 | lrm: 1.00 | dt: 172ms | tok/sec: 1,524,514 | mfu: 36.8% | epoch: 1 | remaining: 281s    
step 00119 (6.5%) | loss: 3.744545 | lrm: 1.00 | dt: 164ms | tok/sec: 1,599,389 | mfu: 38.6% | epoch: 1 | remaining: 280s    
step 00120 (6.5%) | loss: 3.735638 | lrm: 1.00 | dt: 166ms | tok/sec: 1,576,344 | mfu: 38.1% | epoch: 1 | remaining: 280s    
step 00121 (6.6%) | loss: 3.729589 | lrm: 1.00 | dt: 166ms | tok/sec: 1,579,873 | mfu: 38.2% | epoch: 1 | remaining: 280s    
step 00122 (6.7%) | loss: 3.721827 | lrm: 1.00 | dt: 179ms | tok/sec: 1,464,636 | mfu: 35.4% | epoch: 1 | remaining: 280s    
step 00123 (6.7%) | loss: 3.712603 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,158 | mfu: 32.1% | epoch: 1 | remaining: 280s    
step 00124 (6.8%) | loss: 3.709739 | lrm: 1.00 | dt: 160ms | tok/sec: 1,638,428 | mfu: 39.6% | epoch: 1 | remaining: 280s    
step 00125 (6.8%) | loss: 3.706896 | lrm: 1.00 | dt: 172ms | tok/sec: 1,524,304 | mfu: 36.8% | epoch: 1 | remaining: 279s    
step 00126 (6.9%) | loss: 3.699832 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,514 | mfu: 39.3% | epoch: 1 | remaining: 279s    
step 00127 (6.9%) | loss: 3.695099 | lrm: 1.00 | dt: 191ms | tok/sec: 1,373,955 | mfu: 33.2% | epoch: 1 | remaining: 279s    
step 00128 (7.0%) | loss: 3.685427 | lrm: 1.00 | dt: 159ms | tok/sec: 1,645,662 | mfu: 39.8% | epoch: 1 | remaining: 279s    
step 00129 (7.1%) | loss: 3.679614 | lrm: 1.00 | dt: 170ms | tok/sec: 1,543,375 | mfu: 37.3% | epoch: 1 | remaining: 279s    
step 00130 (7.1%) | loss: 3.672973 | lrm: 1.00 | dt: 194ms | tok/sec: 1,348,415 | mfu: 32.6% | epoch: 1 | remaining: 278s    
step 00131 (7.2%) | loss: 3.662106 | lrm: 1.00 | dt: 164ms | tok/sec: 1,603,319 | mfu: 38.7% | epoch: 1 | remaining: 278s    
step 00132 (7.2%) | loss: 3.659581 | lrm: 1.00 | dt: 172ms | tok/sec: 1,526,688 | mfu: 36.9% | epoch: 1 | remaining: 278s    
step 00133 (7.3%) | loss: 3.656623 | lrm: 1.00 | dt: 177ms | tok/sec: 1,479,108 | mfu: 35.7% | epoch: 1 | remaining: 278s    
step 00134 (7.4%) | loss: 3.656496 | lrm: 1.00 | dt: 165ms | tok/sec: 1,587,013 | mfu: 38.3% | epoch: 1 | remaining: 278s    
step 00135 (7.4%) | loss: 3.653041 | lrm: 1.00 | dt: 188ms | tok/sec: 1,390,873 | mfu: 33.6% | epoch: 1 | remaining: 278s    
step 00136 (7.5%) | loss: 3.650528 | lrm: 1.00 | dt: 158ms | tok/sec: 1,659,913 | mfu: 40.1% | epoch: 1 | remaining: 277s    
step 00137 (7.5%) | loss: 3.648293 | lrm: 1.00 | dt: 230ms | tok/sec: 1,139,984 | mfu: 27.5% | epoch: 1 | remaining: 277s    
step 00138 (7.6%) | loss: 3.644269 | lrm: 1.00 | dt: 162ms | tok/sec: 1,619,243 | mfu: 39.1% | epoch: 1 | remaining: 277s    
step 00139 (7.7%) | loss: 3.640941 | lrm: 1.00 | dt: 181ms | tok/sec: 1,449,013 | mfu: 35.0% | epoch: 1 | remaining: 277s    
step 00140 (7.7%) | loss: 3.634369 | lrm: 1.00 | dt: 159ms | tok/sec: 1,650,192 | mfu: 39.9% | epoch: 1 | remaining: 277s    
step 00141 (7.8%) | loss: 3.628939 | lrm: 1.00 | dt: 188ms | tok/sec: 1,395,774 | mfu: 33.7% | epoch: 1 | remaining: 277s    
step 00142 (7.8%) | loss: 3.620980 | lrm: 1.00 | dt: 185ms | tok/sec: 1,414,723 | mfu: 34.2% | epoch: 1 | remaining: 276s    
step 00143 (7.9%) | loss: 3.621227 | lrm: 1.00 | dt: 175ms | tok/sec: 1,497,521 | mfu: 36.2% | epoch: 1 | remaining: 276s    
step 00144 (8.0%) | loss: 3.609130 | lrm: 1.00 | dt: 188ms | tok/sec: 1,391,001 | mfu: 33.6% | epoch: 1 | remaining: 276s    
step 00145 (8.0%) | loss: 3.604021 | lrm: 1.00 | dt: 168ms | tok/sec: 1,558,017 | mfu: 37.6% | epoch: 1 | remaining: 276s    
step 00146 (8.1%) | loss: 3.605046 | lrm: 1.00 | dt: 176ms | tok/sec: 1,488,652 | mfu: 36.0% | epoch: 1 | remaining: 276s    
step 00147 (8.1%) | loss: 3.594498 | lrm: 1.00 | dt: 183ms | tok/sec: 1,428,839 | mfu: 34.5% | epoch: 1 | remaining: 275s    
step 00148 (8.2%) | loss: 3.593251 | lrm: 1.00 | dt: 167ms | tok/sec: 1,571,637 | mfu: 38.0% | epoch: 1 | remaining: 275s    
step 00149 (8.2%) | loss: 3.586543 | lrm: 1.00 | dt: 170ms | tok/sec: 1,539,535 | mfu: 37.2% | epoch: 1 | remaining: 275s    
step 00150 (8.3%) | loss: 3.582733 | lrm: 1.00 | dt: 179ms | tok/sec: 1,462,892 | mfu: 35.3% | epoch: 1 | remaining: 275s    
step 00151 (8.4%) | loss: 3.582268 | lrm: 1.00 | dt: 178ms | tok/sec: 1,469,399 | mfu: 35.5% | epoch: 1 | remaining: 275s    
step 00152 (8.4%) | loss: 3.578984 | lrm: 1.00 | dt: 239ms | tok/sec: 1,096,961 | mfu: 26.5% | epoch: 1 | remaining: 274s    
step 00153 (8.5%) | loss: 3.577198 | lrm: 1.00 | dt: 188ms | tok/sec: 1,392,918 | mfu: 33.7% | epoch: 1 | remaining: 274s    
step 00154 (8.6%) | loss: 3.576274 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,009 | mfu: 39.8% | epoch: 1 | remaining: 274s    
step 00155 (8.6%) | loss: 3.577657 | lrm: 1.00 | dt: 175ms | tok/sec: 1,496,437 | mfu: 36.2% | epoch: 1 | remaining: 274s    
step 00156 (8.7%) | loss: 3.578748 | lrm: 1.00 | dt: 160ms | tok/sec: 1,638,765 | mfu: 39.6% | epoch: 1 | remaining: 274s    
step 00157 (8.7%) | loss: 3.569519 | lrm: 1.00 | dt: 189ms | tok/sec: 1,386,526 | mfu: 33.5% | epoch: 1 | remaining: 274s    
step 00158 (8.8%) | loss: 3.563193 | lrm: 1.00 | dt: 177ms | tok/sec: 1,478,362 | mfu: 35.7% | epoch: 1 | remaining: 273s    
step 00159 (8.8%) | loss: 3.559848 | lrm: 1.00 | dt: 180ms | tok/sec: 1,455,500 | mfu: 35.2% | epoch: 1 | remaining: 273s    
step 00160 (8.9%) | loss: 3.555612 | lrm: 1.00 | dt: 184ms | tok/sec: 1,424,062 | mfu: 34.4% | epoch: 1 | remaining: 273s    
step 00161 (9.0%) | loss: 3.550611 | lrm: 1.00 | dt: 160ms | tok/sec: 1,641,133 | mfu: 39.7% | epoch: 1 | remaining: 273s    
step 00162 (9.0%) | loss: 3.548335 | lrm: 1.00 | dt: 161ms | tok/sec: 1,628,985 | mfu: 39.4% | epoch: 1 | remaining: 273s    
step 00163 (9.1%) | loss: 3.543756 | lrm: 1.00 | dt: 181ms | tok/sec: 1,448,509 | mfu: 35.0% | epoch: 1 | remaining: 273s    
step 00164 (9.1%) | loss: 3.543389 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,177 | mfu: 39.0% | epoch: 1 | remaining: 272s    
